date,open,high,low,close,volume
2024-09-17,149.18,155.41,146.86,149.63,93875676.81
2024-09-18,148.09,149.59,144.73,147.39,128283620.5
2024-09-19,147.22,148.19,144.19,146.49,46771359.9
2024-09-20,146.6,151.95,146.55,150.2,145904950.52
2024-09-21,150.76,157.79,148.81,154.76,283317422.0
2024-09-22,154.86,156.04,152.49,153.26,162359336.64
2024-09-23,153.78,156.83,148.48,153.29,113715452.36
2024-09-24,153.92,161.13,153.19,158.71,274889543.34
2024-09-25,159.35,162.5,154.26,156.76,138095971.19
2024-09-26,158.04,169.04,154.23,164.82,180149785.48
2024-09-27,164.72,167.31,158.47,162.2,183500894.15
2024-09-28,163.39,167.08,150.63,151.3,611584460.12
2024-09-29,151.92,155.74,149.48,153.43,202514232.29
2024-09-30,152.73,156.07,152.31,153.47,105462548.94
2024-10-01,154.4,160.19,150.3,156.99,238601330.99
2024-10-02,155.62,158.54,153.36,157.04,130313960.91
2024-10-03,155.54,155.95,151.61,153.88,142497171.72
2024-10-04,154.41,159.53,143.22,147.62,107603239.97
2024-10-05,147.21,149.33,145.96,147.04,55712002.05
2024-10-06,146.43,146.85,144.0,144.28,104407657.03
2024-10-07,142.76,146.28,140.84,143.31,124218025.7
2024-10-08,144.38,148.48,142.2,146.83,163210994.21
2024-10-09,147.6,153.68,145.05,153.42,298939732.66
2024-10-10,152.66,153.77,148.6,153.2,131357313.97
2024-10-11,152.43,155.72,142.21,147.61,154079367.11
2024-10-12,147.34,149.98,146.32,149.98,67771358.6
2024-10-13,149.23,158.29,148.76,154.68,167271191.48
2024-10-14,156.38,157.42,150.55,151.22,315809001.73
2024-10-15,151.71,152.17,148.54,150.76,182880692.7
2024-10-16,152.5,157.91,146.16,151.14,79977910.24
2024-10-17,151.09,153.29,145.72,148.55,157781958.61
2024-10-18,147.82,152.61,147.74,152.26,245195699.93
2024-10-19,151.64,153.07,149.8,152.1,102686272.95
2024-10-20,151.2,157.34,149.38,154.19,130207560.03
2024-10-21,155.18,157.46,148.8,150.81,154361442.22
2024-10-22,150.22,153.11,147.84,150.31,104965104.12
2024-10-23,151.6,155.02,148.15,154.51,108854386.7
2024-10-24,154.92,157.46,150.92,153.41,76035357.96
2024-10-25,153.37,164.81,149.03,161.02,320998846.27
2024-10-26,159.93,162.38,157.24,158.51,186682003.97
2024-10-27,157.01,161.43,156.79,159.51,208772858.8
2024-10-28,160.01,164.87,157.82,163.35,233756181.86
2024-10-29,163.24,163.88,155.78,156.88,212913469.4
2024-10-30,157.33,159.2,150.0,151.47,339506495.67
2024-10-31,152.42,154.22,146.8,148.91,178980496.71
2024-11-01,149.42,160.29,146.02,158.04,159452115.67
2024-11-02,157.75,158.37,157.3,157.72,51855340.05
2024-11-03,157.53,170.59,152.23,170.53,257379632.71
2024-11-04,170.78,175.54,166.83,166.86,280824044.03
2024-11-05,167.5,173.94,162.93,167.74,86947300.41
2024-11-06,168.18,177.58,161.36,176.84,184899228.65
2024-11-07,175.3,188.99,172.19,186.72,376242667.34
2024-11-08,187.57,197.12,185.32,195.36,247165520.67
2024-11-09,195.27,202.9,192.3,198.53,131882412.68
2024-11-10,198.62,201.85,198.07,201.01,166109712.02
2024-11-11,200.52,206.05,197.64,201.75,169238865.25
2024-11-12,202.27,206.53,195.34,204.39,106872541.8
2024-11-13,205.57,207.07,200.48,200.67,284947000.16
2024-11-14,202.65,205.86,197.72,197.93,211961413.31
2024-11-15,198.64,203.67,194.19,201.22,107242968.48
2024-11-16,200.82,205.34,197.92,202.37,112515028.15
2024-11-17,201.3,206.28,200.02,202.46,80150758.07
2024-11-18,202.65,211.66,197.45,209.17,158302487.42
2024-11-19,209.21,218.17,207.95,216.15,148586521.94
2024-11-20,215.16,217.88,214.75,217.19,149117510.74
2024-11-21,217.17,228.86,217.11,226.43,192521646.82
2024-11-22,226.02,232.02,215.52,219.12,296590001.5
2024-11-23,219.33,224.03,213.55,220.06,80954718.79
2024-11-24,219.45,219.53,217.92,218.62,128902357.04
2024-11-25,218.57,221.58,212.03,212.21,207900711.73
2024-11-26,213.95,224.49,208.09,218.66,184968855.66
2024-11-27,217.19,226.9,210.7,224.04,160543167.75
2024-11-28,222.43,239.47,218.4,238.43,479239377.05
2024-11-29,237.91,248.49,234.97,244.68,183137753.32
2024-11-30,244.41,247.22,236.02,240.08,160625370.15
2024-12-01,238.87,256.58,235.66,255.7,262960797.27
2024-12-02,258.17,267.34,255.22,264.19,180873523.1
2024-12-03,262.73,269.3,259.08,267.16,161393570.58
2024-12-04,267.08,268.25,259.62,265.03,102356505.44
2024-12-05,265.12,267.99,259.15,259.88,251712172.62
2024-12-06,258.95,262.12,254.98,260.34,79525501.53
2024-12-07,261.16,272.92,260.32,271.24,170961280.72
2024-12-08,271.54,288.61,270.5,285.69,310998847.29
2024-12-09,285.77,302.5,279.58,294.7,175758466.96
2024-12-10,295.1,300.31,280.27,287.2,155701617.25
2024-12-11,286.31,288.2,276.11,278.56,265840995.16
2024-12-12,278.69,283.88,274.64,282.32,143831608.6
2024-12-13,279.9,284.83,266.02,272.59,168200942.61
2024-12-14,273.07,283.1,268.8,281.18,171766411.59
2024-12-15,278.75,289.99,277.91,284.92,234209032.06
2024-12-16,285.86,285.98,279.04,285.01,109287816.63
2024-12-17,284.8,285.57,271.46,277.7,232782195.35
2024-12-18,277.65,291.24,275.14,288.03,226442139.56
2024-12-19,287.19,291.08,281.19,288.43,67305786.31
2024-12-20,291.78,299.85,281.22,284.72,180706656.61
2024-12-21,284.19,286.41,265.46,270.94,383133601.86
2024-12-22,270.7,281.94,268.16,281.54,159377541.35
2024-12-23,280.22,303.18,277.86,303.12,710227786.02
2024-12-24,302.48,325.33,295.61,318.96,607551717.97
2024-12-25,318.75,323.47,312.89,314.11,292013000.52
2024-12-26,314.55,317.72,293.02,303.02,295679095.97
2024-12-27,302.74,303.31,294.49,301.96,170890249.42
2024-12-28,303.06,304.35,285.15,288.9,217426077.28
2024-12-29,287.48,288.17,285.47,287.88,76346838.81
2024-12-30,287.8,294.58,283.29,289.04,123364000.92
2024-12-31,286.76,294.6,286.07,291.73,210974906.04
2025-01-01,289.09,294.87,288.43,290.38,122389008.61
2025-01-02,288.92,292.72,284.88,289.58,99332835.23
2025-01-03,289.63,292.93,281.14,285.05,190499322.74
2025-01-04,286.17,289.56,281.35,283.15,79654089.38
2025-01-05,282.0,292.57,274.21,286.96,228801226.21
2025-01-06,286.6,303.84,286.58,294.89,182308718.52
2025-01-07,296.75,311.5,293.22,305.64,455604636.87
2025-01-08,303.1,306.47,293.91,301.14,187635956.71
2025-01-09,303.19,320.62,299.13,316.61,488336193.5
2025-01-10,316.7,321.61,309.63,314.72,130306789.14
2025-01-11,318.02,320.59,310.81,311.05,354371711.38
2025-01-12,311.98,316.7,298.68,302.35,338261868.11
2025-01-13,301.2,302.09,279.22,283.67,221075862.4
2025-01-14,282.97,297.29,279.65,294.08,160180720.24
2025-01-15,293.08,302.58,284.35,299.89,246722364.73
2025-01-16,301.01,301.7,292.24,295.79,176066639.46
2025-01-17,299.0,300.59,291.13,294.93,202830191.03
2025-01-18,293.29,301.98,292.68,297.05,196490115.2
2025-01-19,297.39,299.49,278.84,282.87,257064754.21
2025-01-20,281.91,284.56,277.52,279.93,105619740.38
2025-01-21,280.75,295.32,278.56,287.32,226902511.3
2025-01-22,287.93,291.97,274.79,277.62,362034634.54
2025-01-23,275.35,284.42,275.18,281.35,185004059.37
2025-01-24,280.97,284.42,265.76,272.15,316011280.93
2025-01-25,270.66,279.51,267.14,277.92,204192140.64
2025-01-26,275.3,284.25,269.53,278.15,86909737.37
2025-01-27,275.71,276.1,263.38,267.17,190012335.85
2025-01-28,266.44,281.56,262.58,278.08,194177081.96
2025-01-29,278.31,279.47,271.46,272.35,93119757.28
2025-01-30,273.15,273.8,264.65,267.54,119415950.43
2025-01-31,265.34,270.87,265.09,270.64,91507180.63
2025-02-01,271.63,281.63,265.03,278.99,186733939.63
2025-02-02,281.56,283.23,266.02,266.76,331552486.72
2025-02-03,266.91,269.23,260.98,264.37,134131794.44
2025-02-04,266.57,271.58,260.14,263.93,160937143.55
2025-02-05,264.34,268.1,260.58,264.17,126340354.24
2025-02-06,264.34,267.23,257.54,259.77,98102828.3
2025-02-07,259.0,262.08,251.45,252.12,226919536.13
2025-02-08,252.48,255.43,236.08,242.96,341633703.97
2025-02-09,243.19,243.93,239.12,241.13,118037444.23
2025-02-10,242.96,246.01,231.33,231.95,383819241.24
2025-02-11,232.54,236.62,215.45,215.95,579194851.55
2025-02-12,216.8,224.18,213.86,222.81,221036732.15
2025-02-13,223.32,235.09,221.47,229.82,177450098.2
2025-02-14,229.43,236.65,212.43,215.87,360858984.99
2025-02-15,217.18,218.88,212.77,213.17,238568600.24
2025-02-16,213.57,223.8,210.76,219.51,153030068.16
2025-02-17,218.97,236.94,214.83,231.65,345104074.58
2025-02-18,230.04,230.72,225.87,228.01,186566795.93
2025-02-19,227.88,228.87,217.63,220.74,306590638.59
2025-02-20,220.86,225.77,217.26,218.18,123351883.12
2025-02-21,219.37,227.66,214.9,225.21,272932282.23
2025-02-22,224.68,225.65,216.53,218.57,289668676.76
2025-02-23,217.41,222.29,206.64,212.9,184647087.27
2025-02-24,215.73,218.38,209.56,210.35,171190000.82
2025-02-25,211.6,215.7,203.93,205.83,259751920.48
2025-02-26,206.33,213.5,203.37,207.92,183869435.42
2025-02-27,206.24,217.35,202.92,217.07,393676999.57
2025-02-28,217.56,223.96,209.68,216.22,129938882.13
2025-03-01,216.42,220.62,210.28,212.22,181465889.53
2025-03-02,210.99,211.22,203.53,207.69,150625779.09
2025-03-03,210.33,211.23,197.5,197.52,261198694.1
2025-03-04,196.89,203.11,196.81,202.05,250671186.24
2025-03-05,201.42,206.48,198.19,199.74,102409314.57
2025-03-06,199.3,201.02,194.34,196.97,82077425.21
2025-03-07,198.61,213.12,193.82,211.52,190692971.81
2025-03-08,211.74,217.57,199.16,206.12,199319339.9
2025-03-09,205.95,208.63,195.19,196.53,268240605.42
2025-03-10,198.27,200.32,188.46,190.99,151618326.83
2025-03-11,192.18,196.98,186.37,195.2,199217550.7
2025-03-12,195.96,197.93,188.5,192.83,223116444.33
2025-03-13,191.75,194.35,181.18,183.63,258149656.18
2025-03-14,182.34,191.17,179.46,187.91,236679170.56
2025-03-15,189.21,190.21,179.56,183.25,221247151.4
2025-03-16,182.82,194.75,181.87,191.52,281862440.81
2025-03-17,191.11,196.52,186.27,193.32,194431148.91
2025-03-18,193.28,196.52,184.02,187.0,263218663.82
2025-03-19,186.74,192.86,186.05,190.44,216772604.21
2025-03-20,190.34,192.26,183.5,186.81,124446253.6
2025-03-21,186.86,192.26,182.57,187.66,97394115.88
2025-03-22,187.01,190.84,183.83,186.21,80197401.51
2025-03-23,188.48,188.5,177.7,178.85,383994806.37
2025-03-24,179.61,184.4,169.57,174.46,124394963.32
2025-03-25,174.47,178.52,171.71,178.48,156435530.2
2025-03-26,179.4,180.28,172.55,173.71,189427526.07
2025-03-27,173.26,174.87,165.98,169.51,109774515.82
2025-03-28,169.29,170.85,160.46,163.71,252493379.22
2025-03-29,163.3,169.02,162.63,164.74,175575130.34
2025-03-30,165.51,176.07,164.26,171.72,221776399.68
2025-03-31,171.89,172.15,158.22,162.86,197194969.93
2025-04-01,162.48,167.82,155.73,160.65,145541837.99
2025-04-02,160.65,164.62,159.35,164.19,137073714.01
2025-04-03,164.25,168.55,156.87,160.01,195711520.61
2025-04-04,160.39,163.43,153.07,158.67,110561255.31
2025-04-05,158.89,161.42,148.65,151.32,161909193.39
2025-04-06,152.14,153.85,148.53,151.38,151647361.86
2025-04-07,152.71,153.18,145.72,148.56,175873413.06
2025-04-08,148.91,152.64,148.2,150.42,137402676.19
2025-04-09,150.54,152.92,150.36,151.94,149747460.27
